Price,Close,High,Low,Open,Volume
Ticker,TSLA-USD,TSLA-USD,TSLA-USD,TSLA-USD,TSLA-USD
Date,,,,,
2021-01-21,1.6313680410385132,1.6568390130996704,1.5585379600524902,1.5843490362167358,1068129
2021-01-22,1.6363149881362915,1.674090027809143,1.614611029624939,1.6298569440841675,782874
2021-01-23,1.6281960010528564,1.819767951965332,1.5887320041656494,1.6379029750823975,1159307
2021-01-24,1.6037119626998901,1.65031099319458,1.3870630264282227,1.6283040046691895,1060582
2021-01-25,1.6291300058364868,1.7399569749832153,1.6036180257797241,1.6036180257797241,1138170
2021-01-26,1.6584559679031372,1.6695430278778076,1.608299970626831,1.6291090250015259,927996
2021-01-27,1.5487840175628662,1.6584110260009766,1.4765340089797974,1.6584110260009766,825208
2021-01-28,1.5462449789047241,1.6075400114059448,1.4156080484390259,1.5503009557724,683252
2021-01-29,1.58896005153656,1.7681729793548584,1.5176440477371216,1.5477039813995361,1071889
2021-01-30,1.5766630172729492,1.6767009496688843,1.425881028175354,1.590675950050354,1223321
2021-01-31,1.5787819623947144,1.61279296875,1.5347800254821777,1.5756080150604248,879628
2021-02-01,1.6026300191879272,1.6327630281448364,1.5496670007705688,1.5780160427093506,895977
2021-02-02,1.6333240270614624,1.6724050045013428,1.5511239767074585,1.602444052696228,1216644
2021-02-03,1.6479179859161377,1.6880450248718262,1.5700290203094482,1.6330300569534302,1093372
2021-02-04,1.6627639532089233,1.709069013595581,1.6036479473114014,1.648380994796753,1091641
2021-02-05,1.702420949935913,1.702420949935913,1.6574259996414185,1.6625150442123413,1503259
2021-02-06,1.6719540357589722,1.7538009881973267,1.585571050643921,1.7042549848556519,1603292
2021-02-07,1.6666769981384277,1.7151620388031006,1.6288219690322876,1.672813057899475,1111972
2021-02-08,1.7604459524154663,1.814039945602417,1.6298589706420898,1.6665890216827393,1334261
2021-02-09,1.8055330514907837,1.9235130548477173,1.6093770265579224,1.7615410089492798,1376345
2021-02-10,1.8350369930267334,2.0174059867858887,1.7997479438781738,1.8055139780044556,1424304
2021-02-11,1.8840689659118652,1.9847049713134766,1.825801968574524,1.83583402633667,1387948
2021-02-12,1.8449950218200684,2.0162839889526367,1.8287179470062256,1.884511947631836,1417012
2021-02-13,1.8739190101623535,1.8890600204467773,1.8385900259017944,1.844473958015442,1575078
2021-02-14,1.8646550178527832,1.9051769971847534,1.6630549430847168,1.873810052871704,1199384
2021-02-15,1.817270040512085,1.897549033164978,1.7448979616165161,1.8647749423980713,1514063
2021-02-16,1.8681780099868774,1.920343041419983,1.6985399723052979,1.8173309564590454,1643331
2021-02-17,1.914612054824829,1.9246790409088135,1.7723510265350342,1.868096947669983,1639494
2021-02-18,2.004940986633301,2.004940986633301,1.7820290327072144,1.9144749641418457,1663773
2021-02-19,2.0968339443206787,2.1030728816986084,1.8730759620666504,2.0046069622039795,1811632
2021-02-20,2.1772749423980713,2.221506118774414,2.0013210773468018,2.096592903137207,1769703
2021-02-21,2.2851369380950928,2.3274359703063965,2.163724899291992,2.1767630577087402,1939792
2021-02-22,2.324894905090332,2.586890935897827,2.127063035964966,2.286026954650879,1449960
2021-02-23,2.212307929992676,2.3485169410705566,1.996216058731079,2.3246309757232666,1627048
2021-02-24,2.2951409816741943,2.593553066253662,2.1702730655670166,2.2125799655914307,2120341
2021-02-25,2.363050937652588,2.6289610862731934,2.295088052749634,2.295320987701416,2232443
2021-02-26,1.848449945449829,2.4425899982452393,1.6706769466400146,2.362133026123047,1722282
2021-02-27,1.8073710203170776,1.9109469652175903,1.7430959939956665,1.8486499786376953,1445166
2021-02-28,1.6846719980239868,1.85139000415802,1.54482901096344,1.8069570064544678,1012837
2021-03-01,1.686305046081543,1.7411450147628784,1.573153018951416,1.6848349571228027,1123968
2021-03-02,1.6488770246505737,1.7119239568710327,1.6366620063781738,1.6865730285644531,1398705
2021-03-03,1.772536039352417,1.7812349796295166,1.64724600315094,1.648967981338501,1476156
2021-03-04,1.7694859504699707,1.7885730266571045,1.6764620542526245,1.7715950012207031,1578221
2021-03-05,1.7794400453567505,1.779613971710205,1.7179189920425415,1.7694259881973267,1822862
2021-03-06,1.7239960432052612,1.7861239910125732,1.7171950340270996,1.7793049812316895,1548638
2021-03-07,1.7504990100860596,1.7540730237960815,1.6656240224838257,1.7238719463348389,1859079
2021-03-08,1.762639045715332,1.7707560062408447,1.7369840145111084,1.7505160570144653,1892387
2021-03-09,1.7775390148162842,1.7968850135803223,1.7504019737243652,1.7626789808273315,1943211
2021-03-10,1.75034499168396,1.8057550191879272,1.7407759428024292,1.7782200574874878,317943
2021-03-11,1.7917859554290771,1.8460819721221924,1.7348840236663818,1.7495169639587402,960227
2021-03-12,1.7887799739837646,1.817402958869934,1.7421900033950806,1.7918410301208496,2002365
2021-03-13,1.8451299667358398,1.8731689453125,1.7473219633102417,1.788369059562683,1669722
2021-03-14,1.826640009880066,1.8537980318069458,1.8176440000534058,1.8450889587402344,1186232
2021-03-15,1.764091968536377,1.8412710428237915,1.7425459623336792,1.8248560428619385,1707343
2021-03-16,1.8101940155029297,1.8382409811019897,1.7388360500335693,1.7641210556030273,2251888
2021-03-17,1.8393570184707642,1.8474639654159546,1.746798038482666,1.8105210065841675,2216938
2021-03-18,1.8331400156021118,1.8719840049743652,1.7546590566635132,1.8397040367126465,2176160
2021-03-19,1.7224739789962769,1.8332040309906006,1.6715229749679565,1.833130955696106,1167630
2021-03-20,1.7470309734344482,1.7966569662094116,1.6410670280456543,1.7225029468536377,1948684
2021-03-21,1.7657170295715332,1.8011130094528198,1.6953680515289307,1.7467139959335327,2214670
2021-03-22,1.677616000175476,1.7685749530792236,1.6137540340423584,1.7659339904785156,2114743
2021-03-23,1.664612054824829,1.69541597366333,1.5485299825668335,1.6775829792022705,1526377
2021-03-24,1.6253479719161987,1.7216370105743408,1.5832589864730835,1.6644259691238403,1697613
2021-03-25,1.5769109725952148,1.6765660047531128,1.5319429636001587,1.62539803981781,1746842
2021-03-26,1.5770130157470703,1.5920259952545166,1.5632660388946533,1.5768049955368042,2035221
2021-03-27,1.6086159944534302,1.6448489427566528,1.5392600297927856,1.5771780014038086,1962708
2021-03-28,1.6290149688720703,1.644997000694275,1.5768259763717651,1.6085820198059082,1808755
2021-03-29,1.6084890365600586,1.7957730293273926,1.5518759489059448,1.6288880109786987,2056175
2021-03-30,1.6002429723739624,1.782112956047058,1.5408129692077637,1.6084810495376587,1739566
2021-03-31,1.5935649871826172,1.814640998840332,1.5751179456710815,1.600314974784851,2072443
2021-04-01,1.5697020292282104,1.6159640550613403,1.5320179462432861,1.5935519933700562,1420725
2021-04-02,1.5104479789733887,1.6164849996566772,1.502776026725769,1.569471001625061,1783697
2021-04-03,1.4860010147094727,1.5206869840621948,1.3249839544296265,1.510457992553711,2121644
2021-04-04,1.5156840085983276,1.5779739618301392,1.441161036491394,1.485666036605835,826350
2021-04-05,1.5230940580368042,1.5736500024795532,1.37050199508667,1.5158430337905884,1798931
2021-04-06,1.5006630420684814,1.532696008682251,1.488284945487976,1.5246490240097046,1629227
2021-04-07,1.4980909824371338,1.549720048904419,1.305387020111084,1.500251054763794,2970303
2021-04-08,1.5184309482574463,1.51876699924469,1.488394021987915,1.4964720010757446,0
2021-04-09,1.5181599855422974,1.5270830392837524,1.512384057044983,1.5185660123825073,0
2021-04-10,1.5508370399475098,1.557433009147644,1.5154939889907837,1.5182080268859863,429529
2021-04-11,1.5667599439620972,1.5728679895401,1.528154969215393,1.550874948501587,1783669
2021-04-12,1.5655039548873901,2.4741458892822266,0.5058310031890869,1.5666190385818481,1666472
2021-04-13,1.3277239799499512,1.9093149900436401,1.294530987739563,1.565140962600708,535225
2021-04-14,1.3885929584503174,1.4108959436416626,1.260138988494873,1.3266730308532715,395483
2021-04-15,1.2683680057525635,1.3951090574264526,1.1457469463348389,1.3890130519866943,391805
2021-04-16,1.1847699880599976,1.3225849866867065,0.9410449862480164,1.2685110569000244,285418
2021-04-17,1.1390399932861328,1.3128550052642822,0.9815809726715088,1.1839439868927002,238461
2021-04-18,1.039059042930603,1.1421699523925781,0.8996649980545044,1.1387519836425781,152278
2021-04-19,0.619172990322113,1.09695303440094,0.5411930084228516,1.0389020442962646,230379
2021-04-20,0.6178249716758728,0.6818519830703735,0.526216983795166,0.6188369989395142,167362
2021-04-21,0.6052600145339966,0.7490389943122864,0.6004980206489563,0.6181420087814331,179902
2021-04-22,0.5952709913253784,0.6254100203514099,0.5243260264396667,0.6052669882774353,176191
2021-04-23,0.5863569974899292,0.596651017665863,0.5311880111694336,0.5951370000839233,212388
2021-04-24,0.5882970094680786,0.6654930114746094,0.5710279941558838,0.5863469839096069,212250
2021-04-25,0.5892099738121033,0.5967839956283569,0.5079309940338135,0.5881739854812622,241065
2021-04-26,0.5904889702796936,0.6199960112571716,0.5765759944915771,0.5891839861869812,231956
2021-04-27,0.5968359708786011,0.6015139818191528,0.5184820294380188,0.5906590223312378,177529
2021-04-28,0.5917209982872009,0.6046169996261597,0.5214269757270813,0.5972099900245667,187691
2021-04-29,0.5710729956626892,0.5988669991493225,0.5230270028114319,0.5917890071868896,201447
2021-04-30,0.5922189950942993,0.5929470062255859,0.5689330101013184,0.5709819793701172,0
2021-05-01,0.5925800204277039,0.5958529710769653,0.588450014591217,0.592136025428772,0
2021-05-02,0.5861799716949463,0.592972993850708,0.5836290121078491,0.5925779938697815,0
2021-05-03,0.5890589952468872,0.5986559987068176,0.5859730243682861,0.5862389802932739,0
2021-05-04,0.568481981754303,0.5892720222473145,0.5680199861526489,0.589264988899231,0
2021-05-05,0.5905399918556213,0.5929949879646301,0.566769003868103,0.5687069892883301,0
2021-05-06,0.5847780108451843,0.5953999757766724,0.5796189904212952,0.5904409885406494,0
2021-05-07,0.5899609923362732,0.5966489911079407,0.5793030261993408,0.5849369764328003,0
2021-05-08,0.5977680087089539,0.601203978061676,0.5880489945411682,0.5900930166244507,0
2021-05-09,0.5946969985961914,0.5999289751052856,0.5854629874229431,0.598131000995636,0
2021-05-10,0.5819550156593323,0.6014549732208252,0.57259601354599,0.5948039889335632,0
2021-05-11,0.5866590142250061,0.5874750018119812,0.5754870176315308,0.5821509957313538,0
2021-05-12,0.5506010055541992,0.5931289792060852,0.5506010055541992,0.5865809917449951,0
2021-05-13,0.5496469736099243,0.5581449866294861,0.5350639820098877,0.5465450286865234,0
2021-05-14,0.5503299832344055,0.5586730241775513,0.5450569987297058,0.5495070219039917,0
2021-05-15,0.534080982208252,0.554423987865448,0.5333099961280823,0.5504059791564941,0
2021-05-16,0.5323749780654907,0.5495190024375916,0.5190659761428833,0.5338249802589417,0
2021-05-17,0.3140529990196228,0.5331900119781494,0.22361600399017334,0.532256007194519,69720
2021-05-18,0.3132160007953644,0.32773399353027344,0.28590598702430725,0.3145419955253601,60696
2021-05-19,0.2889710068702698,0.315650999546051,0.23098500072956085,0.3129209876060486,57511
2021-05-20,0.3354310095310211,0.34526899456977844,0.22319099307060242,0.28833699226379395,63068
2021-05-21,0.3000189960002899,0.3419719934463501,0.2207069993019104,0.33608299493789673,65447
2021-05-22,0.29889899492263794,0.30507299304008484,0.23081199824810028,0.3000530004501343,66586
2021-05-23,0.2798739969730377,0.30256399512290955,0.24113799631595612,0.2989709973335266,46243
2021-05-24,0.270579993724823,0.38010698556900024,0.2191839963197708,0.27966201305389404,59250
2021-05-25,0.2634339928627014,0.27664700150489807,0.24359199404716492,0.27077698707580566,54828
2021-05-26,0.29199299216270447,0.29201701283454895,0.2632400095462799,0.2637479901313782,59433
2021-05-27,0.2933860123157501,0.30415600538253784,0.27361199259757996,0.2919119894504547,59642
2021-05-28,0.2953679859638214,0.30744698643684387,0.2721770107746124,0.29339599609375,69914
2021-05-29,0.2885800004005432,0.29848700761795044,0.26917099952697754,0.295430988073349,62077
2021-05-30,0.2878510057926178,0.298348993062973,0.26719799637794495,0.28871798515319824,65363
2021-05-31,0.3053399920463562,0.307422012090683,0.27824199199676514,0.28793901205062866,75721
2021-06-01,0.3111630082130432,0.32178398966789246,0.2960369884967804,0.3054249882698059,54941
2021-06-02,0.33413800597190857,0.3343780040740967,0.3050059974193573,0.3112579882144928,28775
2021-06-03,0.3551909923553467,0.39222198724746704,0.324086993932724,0.33400699496269226,92149
2021-06-04,0.34231698513031006,0.3555369973182678,0.29736900329589844,0.3553909957408905,92559
2021-06-05,0.33543598651885986,0.36976000666618347,0.308459997177124,0.3422130048274994,108832
2021-06-06,0.34563499689102173,0.3478580117225647,0.323419988155365,0.3354189991950989,122194
2021-06-07,0.33487099409103394,0.374208003282547,0.3289499878883362,0.3456740081310272,71179
2021-06-08,0.3294770121574402,0.35065901279449463,0.2721189856529236,0.33461201190948486,84322
2021-06-09,0.3204149901866913,0.3299790024757385,0.2524990141391754,0.3294439911842346,86489
2021-06-10,0.31897398829460144,0.3299480080604553,0.31256601214408875,0.3206709921360016,82311
2021-06-11,0.3199790120124817,0.3295699954032898,0.2799290120601654,0.3190020024776459,82103
2021-06-12,0.3125289976596832,0.32103800773620605,0.275765985250473,0.32023701071739197,68978
2021-06-13,0.33618199825286865,0.3407450020313263,0.31168699264526367,0.31269899010658264,63739
2021-06-14,0.344186007976532,0.3487110137939453,0.3297179937362671,0.33620399236679077,65458
2021-06-15,0.34134501218795776,0.34742501378059387,0.32276099920272827,0.3436509966850281,70711
2021-06-16,0.34224799275398254,0.3476490080356598,0.31539198756217957,0.34293100237846375,94282
2021-06-17,0.3434619903564453,0.34452301263809204,0.303862988948822,0.3422679901123047,0
2021-06-18,0.337348997592926,0.3439840078353882,0.322860985994339,0.3434700071811676,106101
2021-06-19,0.3379000127315521,0.34364500641822815,0.32249900698661804,0.33737900853157043,89646
2021-06-20,0.33726000785827637,0.3416979908943176,0.32612699270248413,0.3379949927330017,105583
2021-06-21,0.3111329972743988,0.33723199367523193,0.193012997508049,0.337119996547699,92726
2021-06-22,0.30900299549102783,0.317018985748291,0.21181300282478333,0.3113659918308258,95836
2021-06-23,0.30872899293899536,0.3202579915523529,0.20531399548053741,0.3091680109500885,92936
2021-06-24,0.3109619915485382,0.4250999987125397,0.3034780025482178,0.3151110112667084,87648
2021-06-25,0.3132469952106476,0.31682899594306946,0.2996929883956909,0.3108859956264496,91292
2021-06-26,0.3194580078125,0.3194580078125,0.2897079885005951,0.3131749927997589,90902
2021-06-27,0.3143649995326996,0.328561007976532,0.3039030134677887,0.31989699602127075,78676
2021-06-28,0.31276699900627136,0.3154659867286682,0.3079870045185089,0.3145830035209656,75446
2021-06-29,0.3092080056667328,0.3455510139465332,0.30885300040245056,0.3126559853553772,90864
2021-06-30,0.31258299946784973,0.34922298789024353,0.3041349947452545,0.3089430034160614,88048
2021-07-01,0.30516499280929565,0.31693100929260254,0.3028219938278198,0.3126159906387329,76522
2021-07-02,0.3070560097694397,0.30722200870513916,0.29060500860214233,0.30532899498939514,62967
2021-07-03,0.30781999230384827,0.31342801451683044,0.2964920103549957,0.3070389926433563,73020
2021-07-04,0.3081969916820526,0.34732499718666077,0.2940889894962311,0.3078039884567261,78796
2021-07-05,0.3099460005760193,0.3146600127220154,0.27211400866508484,0.3082509934902191,74785
2021-07-06,0.3109839856624603,0.3167569935321808,0.30455300211906433,0.3095960021018982,62749
2021-07-07,0.30908700823783875,0.3190790116786957,0.30908700823783875,0.31114599108695984,71261
2021-07-08,0.3128899931907654,0.31805598735809326,0.22492699325084686,0.30917200446128845,67986
2021-07-09,0.31953299045562744,0.3228980004787445,0.3103390038013458,0.31304898858070374,67562
2021-07-10,0.3260290026664734,0.32935601472854614,0.3182219862937927,0.31919899582862854,68952
2021-07-11,0.3256340026855469,0.32958799600601196,0.3225040137767792,0.32607799768447876,76098
2021-07-12,0.3193190097808838,0.329818993806839,0.316754013299942,0.3256480097770691,65852
2021-07-13,0.31560298800468445,0.32163798809051514,0.3087790012359619,0.3193010091781616,94060
2021-07-14,0.3110249936580658,0.3167229890823364,0.30352500081062317,0.3156149983406067,61094
2021-07-15,0.3031289875507355,0.3146190047264099,0.27103298902511597,0.31101301312446594,61020
2021-07-16,0.306986004114151,0.31214800477027893,0.29270198941230774,0.30348798632621765,69381
2021-07-17,0.3049669861793518,0.31000199913978577,0.30318599939346313,0.30695199966430664,67947
2021-07-18,0.3080590069293976,0.3083980083465576,0.3031260073184967,0.30500099062919617,65439
2021-07-19,0.2987860143184662,0.3083699941635132,0.2975020110607147,0.3081049919128418,65956
2021-07-20,0.2996929883956909,0.3032200038433075,0.2811090052127838,0.2987940013408661,65621
2021-07-21,0.30730101466178894,0.3110080063343048,0.2802259922027588,0.2996689975261688,70310
2021-07-22,0.31707900762557983,0.3229280114173889,0.2897520065307617,0.3073129951953888,66188
2021-07-23,0.31686699390411377,0.3561759889125824,0.3111090064048767,0.3170349895954132,82941
2021-07-24,0.31743600964546204,0.32302799820899963,0.31273800134658813,0.31697601079940796,62743
2021-07-25,0.3248780071735382,0.3249419927597046,0.3143810033798218,0.31751900911331177,63344
2021-07-26,0.31682100892066956,0.34381499886512756,0.31350499391555786,0.32487499713897705,71020
2021-07-27,0.32533401250839233,0.3419390022754669,0.23662500083446503,0.3166860044002533,63088
2021-07-28,0.3207620084285736,0.32827699184417725,0.31801900267601013,0.3253999948501587,44208
2021-07-29,0.32228100299835205,0.3258109986782074,0.31726598739624023,0.3206770122051239,67137
2021-07-30,0.3373279869556427,0.3373749852180481,0.2778399884700775,0.3223479986190796,64976
2021-07-31,0.34681400656700134,0.3684050142765045,0.2918730080127716,0.3377549946308136,70646
2021-08-01,0.33323100209236145,0.3474520146846771,0.3180130124092102,0.34646299481391907,69893
2021-08-02,0.3225969970226288,0.33624300360679626,0.32040101289749146,0.33284899592399597,76006
2021-08-03,0.31696799397468567,0.3249109983444214,0.31505998969078064,0.3226970136165619,60635
2021-08-04,0.3230130076408386,0.32482901215553284,0.31074100732803345,0.3172140121459961,57449
2021-08-05,0.3163459897041321,0.4286470115184784,0.27023300528526306,0.3229230046272278,60606
2021-08-06,0.3274190127849579,0.33990800380706787,0.28334900736808777,0.31634199619293213,74609
2021-08-07,0.33508801460266113,0.3351219892501831,0.2875019907951355,0.32714900374412537,69223
2021-08-08,0.3270750045776367,0.3373970091342926,0.32177698612213135,0.3346090018749237,67670
2021-08-09,0.33038800954818726,0.3454599976539612,0.2938059866428375,0.32725799083709717,59704
2021-08-10,0.32061201333999634,0.3389660120010376,0.29440000653266907,0.3307879865169525,55732
2021-08-11,0.32255199551582336,0.3276660144329071,0.29107600450515747,0.3206929862499237,58038
2021-08-12,0.32136601209640503,0.3253830075263977,0.31682801246643066,0.3223400115966797,58457
2021-08-13,0.3218199908733368,0.3240790069103241,0.29630300402641296,0.32135000824928284,82998
2021-08-14,0.32911500334739685,0.3315170109272003,0.31990501284599304,0.3217040002346039,71667
2021-08-15,0.3251110017299652,0.33202698826789856,0.2987920045852661,0.32918500900268555,64646
2021-08-16,0.3135179877281189,0.332612007856369,0.27870500087738037,0.32497599720954895,61612
2021-08-17,0.31599700450897217,0.32290899753570557,0.31182798743247986,0.313383013010025,63181
2021-08-18,0.3165000081062317,0.3284280002117157,0.3129099905490875,0.31598201394081116,65752
2021-08-19,0.319815993309021,0.3226970136165619,0.3128510117530823,0.31640300154685974,71022
2021-08-20,0.3232539892196655,0.3298340141773224,0.3179810047149658,0.3198539912700653,83021
2021-08-21,0.3222239911556244,0.32893699407577515,0.3181929886341095,0.32326599955558777,63455
2021-08-22,0.3241890072822571,0.3282549977302551,0.29233700037002563,0.3221690058708191,72399
2021-08-23,0.3181079924106598,0.3248159885406494,0.3143649995326996,0.3241569995880127,60813
2021-08-24,0.3143709897994995,0.3218959867954254,0.3059070110321045,0.3181470036506653,58247
2021-08-25,0.3186349868774414,0.32278600335121155,0.3068409860134125,0.3142000138759613,58642
2021-08-26,0.3140380084514618,0.3299019932746887,0.3038310110569,0.31864801049232483,63597
2021-08-27,0.30917200446128845,0.3168399930000305,0.297544002532959,0.3140290081501007,44023
2021-08-28,0.3131760060787201,0.31756800413131714,0.26369398832321167,0.3093000054359436,63233
2021-08-29,0.3174700140953064,0.320609986782074,0.3063180148601532,0.31317898631095886,61328
2021-08-30,0.31067198514938354,0.32821398973464966,0.28369298577308655,0.31747400760650635,62442
2021-08-31,0.30694401264190674,0.31415900588035583,0.2924099862575531,0.3106729984283447,65442
2021-09-01,0.31186699867248535,0.3140699863433838,0.2828499972820282,0.306769996881485,63717
2021-09-02,0.31831100583076477,0.3208000063896179,0.31022000312805176,0.3118189871311188,54173
2021-09-03,0.31218498945236206,0.31825101375579834,0.3008280098438263,0.31825101375579834,54129
2021-09-04,0.31091099977493286,0.31213998794555664,0.30095401406288147,0.31213998794555664,48073
2021-09-05,0.3158319890499115,0.3166170120239258,0.30049100518226624,0.3108859956264496,53976
2021-09-06,0.3212360143661499,0.3292340040206909,0.3043980002403259,0.3158409893512726,51580
2021-09-07,0.28748100996017456,0.32228899002075195,0.28068000078201294,0.32128098607063293,47462
2021-09-08,0.284606009721756,0.29422199726104736,0.283502995967865,0.28742700815200806,47213
2021-09-09,0.2920970022678375,0.30459699034690857,0.2589060068130493,0.28384700417518616,55161
2021-09-10,0.2939920127391815,0.29902398586273193,0.2906390130519867,0.29211100935935974,51826
2021-09-11,0.2921769917011261,0.2974579930305481,0.2908650040626526,0.2940390110015869,54210
2021-09-12,0.29450899362564087,0.2985219955444336,0.29125601053237915,0.29222801327705383,51208
2021-09-13,0.28774499893188477,0.29571399092674255,0.28402501344680786,0.294404000043869,55802
2021-09-14,0.2908110022544861,0.2966409921646118,0.2835659980773926,0.2877190113067627,57681
2021-09-15,0.29874899983406067,0.29958799481391907,0.2873449921607971,0.2908569872379303,58311
2021-09-16,0.2950499951839447,0.2988170087337494,0.2868860065937042,0.29877498745918274,48738
2021-09-17,0.29292500019073486,0.300231009721756,0.27200600504875183,0.2950829863548279,57399
2021-09-18,0.29879000782966614,0.29967600107192993,0.2918179929256439,0.29305198788642883,55497
2021-09-19,0.2939229905605316,0.2993839979171753,0.2912159860134125,0.29889100790023804,51860
2021-09-20,0.28316599130630493,0.2942560017108917,0.2646070122718811,0.29388800263404846,53555
2021-09-21,0.2733829915523529,0.28731200098991394,0.27112001180648804,0.28303200006484985,47476
2021-09-22,0.2885890007019043,0.28863200545310974,0.27367401123046875,0.2738350033760071,41113
2021-09-23,0.2913210093975067,0.2952969968318939,0.28777700662612915,0.2885580062866211,53281
2021-09-24,0.2781960070133209,0.29244500398635864,0.2632029950618744,0.29130300879478455,52781
2021-09-25,0.2809540033340454,0.2847200036048889,0.26677998900413513,0.2781910002231598,51441
2021-09-26,0.27671900391578674,0.2829360067844391,0.2646690011024475,0.2809549868106842,31178
2021-09-27,0.2747640013694763,0.2841370105743408,0.266184002161026,0.27662599086761475,49815
2021-09-28,0.27114400267601013,0.2776170074939728,0.2581320106983185,0.27476298809051514,53336
2021-09-29,0.27028200030326843,0.2768220007419586,0.26728999614715576,0.27132099866867065,43559
2021-09-30,0.2798460125923157,0.30157598853111267,0.22715100646018982,0.27037400007247925,54815
2021-10-01,0.2815439999103546,0.28565698862075806,0.23109599947929382,0.2798829972743988,55086
2021-10-02,0.28095000982284546,0.2847509980201721,0.26176801323890686,0.28147900104522705,57547
2021-10-03,0.28057798743247986,0.2832449972629547,0.27155300974845886,0.2808699905872345,58629
2021-10-04,0.2782149910926819,0.28294500708580017,0.2693130075931549,0.2805899977684021,51436
2021-10-05,0.28007999062538147,0.2853600084781647,0.2603360116481781,0.27821698784828186,50279
2021-10-06,0.28859299421310425,0.33511900901794434,0.26805999875068665,0.2801400125026703,56283
2021-10-07,0.2839379906654358,0.2902339994907379,0.2771269977092743,0.2884890139102936,58017
2021-10-08,0.27606698870658875,0.28614598512649536,0.27321699261665344,0.28394800424575806,47306
2021-10-09,0.27140700817108154,0.2786490023136139,0.26289400458335876,0.2761079967021942,49494
2021-10-10,0.27729400992393494,0.2823820114135742,0.2706739902496338,0.27141299843788147,58515
2021-10-11,0.3354269862174988,0.3354380130767822,0.275985985994339,0.27721700072288513,70129
2021-10-12,0.41995200514793396,0.42068299651145935,0.3315599858760834,0.3355009853839874,118528
2021-10-13,0.45278701186180115,0.4542509913444519,0.35316500067710876,0.4198969900608063,167588
2021-10-14,0.4839310050010681,0.4840179979801178,0.4365299940109253,0.4527300000190735,347446
2021-10-15,0.5598999857902527,0.5621020197868347,0.4836049973964691,0.4839020073413849,496325
2021-10-16,0.5498059988021851,0.5723369717597961,0.4848029911518097,0.5598250031471252,382887
2021-10-17,0.5579259991645813,0.5825620293617249,0.5364829897880554,0.5498179793357849,408346
2021-10-18,0.5575860142707825,0.5909450054168701,0.5447329878807068,0.5578709840774536,379739
2021-10-19,0.560554027557373,0.5625870227813721,0.5391470193862915,0.557574987411499,380478
2021-10-20,0.5856099724769592,0.5886989831924438,0.554747998714447,0.560575008392334,409711
2021-10-21,0.6139649748802185,0.6515370011329651,0.5834149718284607,0.5856170058250427,495278
2021-10-22,0.5910059809684753,0.6331580281257629,0.5859910249710083,0.6139379739761353,454731
2021-10-23,0.627140998840332,0.6800510287284851,0.5614489912986755,0.5909789800643921,390494
2021-10-24,0.6057559847831726,0.6274889707565308,0.5894669890403748,0.6272050142288208,353882
2021-10-25,0.560837984085083,0.6164479851722717,0.5353010296821594,0.6056519746780396,376129
2021-10-26,0.6053609848022461,0.610152006149292,0.5565800070762634,0.5608339905738831,336036
2021-10-27,0.6324520111083984,0.6454809904098511,0.5796129703521729,0.6054080128669739,363534
2021-10-28,0.6825469732284546,0.6989629864692688,0.6276360154151917,0.6323009729385376,525098
2021-10-29,0.7704520225524902,0.8421909809112549,0.6205620169639587,0.6825979948043823,417954
2021-10-30,0.8747010231018066,0.8994110226631165,0.7612159848213196,0.7703959941864014,412721
2021-10-31,0.9019610285758972,0.9280989766120911,0.8593770265579224,0.875482976436615,317313
2021-11-01,0.9864199757575989,1.0897860527038574,0.822052001953125,0.9019529819488525,1309087
2021-11-02,0.9173499941825867,0.9874860048294067,0.7970209717750549,0.9863349795341492,1496296
2021-11-03,0.9395670294761658,0.9965329766273499,0.8820329904556274,0.9174039959907532,1750889
2021-11-04,0.9903889894485474,1.2039380073547363,0.9022619724273682,0.9395610094070435,1793786
2021-11-05,1.109192967414856,1.236279010772705,0.9312859773635864,0.9902650117874146,2177381
2021-11-06,1.1561919450759888,1.1655579805374146,1.1037989854812622,1.109207034111023,2391609
2021-11-07,1.1552759408950806,1.1946109533309937,1.147771954536438,1.156358003616333,2616315
2021-11-08,1.1482570171356201,1.2495850324630737,1.1182760000228882,1.1553449630737305,2170382
2021-11-09,1.186905026435852,1.2269519567489624,1.1207189559936523,1.1482239961624146,2382098
2021-11-10,1.1107399463653564,1.18982994556427,1.0852680206298828,1.186959981918335,2390425
2021-11-11,1.0642110109329224,1.1193519830703735,1.0601099729537964,1.1108109951019287,2418681
2021-11-12,1.1053489446640015,1.1135540008544922,1.0509320497512817,1.0631530284881592,2792397
2021-11-13,1.1049909591674805,1.124479055404663,1.0514800548553467,1.1064850091934204,2051393
2021-11-14,1.1187150478363037,1.1251460313796997,1.0503809452056885,1.1049100160598755,2558659
2021-11-15,1.0774500370025635,1.1195909976959229,1.0503180027008057,1.1189229488372803,2442485
2021-11-16,1.0844000577926636,1.1106669902801514,1.0438400506973267,1.0789610147476196,2478207
2021-11-17,1.087556004524231,1.118399977684021,1.0649100542068481,1.0841909646987915,2401936
2021-11-18,1.0519510507583618,1.1094379425048828,1.012565016746521,1.0874749422073364,2913157
2021-11-19,1.1158939599990845,1.1523569822311401,1.0433670282363892,1.0518649816513062,2315546
2021-11-20,1.1549220085144043,1.1562780141830444,1.0585219860076904,1.1156940460205078,2193084
